type,value,exactMatch,partialMatch,matchValue,typeMatch,note
org,The Eight,,partial,Eight,True,
org,Society for Independent Artists,,partial,Artist,True,
org,Societe Anonyme,exact,,Societe Anonyme,True,
per,Barbara Parker,exact,,Barbara Parker,True,
org,MFA Boston,exact,,MFA Boston,True,
per,Lloyd Goodrich,exact,,Lloyd Goodrich,True,
org,American Art Research Council,,partial,America,False,
per,Lloyd Goodrich,exact,,Lloyd Goodrich,True,
per,Tomlin Family,,partial,Family,False,
per,Caesar,,partial,Research Catalogue Drafts/1963 Catalogue Drafts/1965 Part 1 Catalogue Drafts/1965 Part 2 Catalogue Drafts/Caesar Catalogue Drafts/Gross Catalogue Drafts/Rattner Catalogue Drafts,False,
per,Weber,,partial,Weber Correspondence – Nevelson,False,
per,Gross,,partial,Weber Catalogue Research/Correspondence Catalogue Research/Gross Catalogue Research/Knaths Catalogue Research/Lloyd Goodrich,False,
per,Knaths,,partial,Weber Catalogue Research/Correspondence Catalogue Research/Gross Catalogue Research/Knaths Catalogue Research/Lloyd Goodrich,False,
per,Lloyd Goodrich,exact,,Lloyd Goodrich,True,
per,Marsh,,partial,Richard Marshall Catalogue,False,
per,MW,exact,,MW,False,
per,R. Irvine,exact,,R. Irvine,True,
per,Sheeler,exact,,Sheeler,False,
per,Schnakenberg,exact,,Schnakenberg,False,
per,Fiene,exact,,Fiene,False,
per,Ault,exact,,Ault,False,
per,Speicher,exact,,Speicher,False,
per,Luce,exact,,Luce,False,
per,Rattner,,partial,Catalogue Research/Rattner Catalogue Research/Sources Catalogue Research : Artists ' Statements,False,
per,Lloyd Goodrich,exact,,Lloyd Goodrich,True,
per,Rosenberg,,partial,Parc Rosenberg\,True,
per,Beth Venn,,partial,Beth Venn Essay Catalogue,False,
per,Betsy,exact,,Betsy,False,
per,Bloemink,exact,,Bloemink,False,
misc,Dada,,partial,Dada Dictionary Catalogue,False,
per,"Bhabha, Homi",,,,False,
per,"Fuchs, Rudi",,partial,Fuchs,False,
per,Ross,,partial,Interview Ross,True,
per,Fuchs,exact,,Fuchs,False,
per,Weinberg,exact,,Weinberg,False,
per,Kelley,,partial,Kelley Resume Catalogue,True,
per,Nochlin,,partial,Nochlin Essay Catalogue,True,
per,Sussman,,partial,Sussman Essay Catalogue,False,
per,Venn,,partial,Venn Drafts Catalogue,False,
per,Weinberg,exact,,Weinberg,False,
per,Bloom,,partial,Blooms,False,
per,Bloom,,partial,Blooms,False,
per,Gail Scott,exact,,Gail Scott,True,
per,James Speyer,exact,,James Speyer,True,
per,Stanley Johnson,exact,,Stanley Johnson,True,
org,Voice of America,,partial,America,False,
per,Leo Steinberg,,partial,Voice of America interview Catalogue-Drafts Catalogue-Leo Steinberg,False,
per,Levine,,partial,Catalogue-Levine,False,
org,ICA,exact,,ICA,True,
per,Levine,,partial,Catalogue-Levine,False,
loc,Lichtenstein,,,,False,
misc,Calder's Universe,,partial,Calder,False,
per,Jean Lipman,,partial,Jean Lipman-Research,False,
misc,Calder's Universe,,partial,Calder,False,
per,Jean Lipman,,partial,Jean Lipman-Research,False,
org,"Harry N. Abrams, Inc.",,partial,Inc.,True,
per,Harry N. Abrams,exact,,Harry N. Abrams,False,
org,European institutions,,,,False,
org,European institutions,,,,False,
per,Richard Marshall,,partial,Richard,False,
per,Robert Rosenblum,exact,,Robert Rosenblum,True,
per,Robert Rosenblum,exact,,Robert Rosenblum,True,
per,Henry Allan Moe,,partial,Allan,False,
per,Diller,,,,False,
per,Diller,,,,False,
misc,Beat Culture: Road Show,,partial,Road Show,False,
date,16 May 1996,,,,False,
per,Charles Burchfield,exact,,Charles Burchfield,True,
per,Charles Burchfield,exact,,Charles Burchfield,True,
per,Charles Demuth,,partial,Permanent Collection Charles Burchfield Charles Demuth Memorial Exhibition Charles Demuth Charles Garabedian Charles Ray Charles Schucker,False,
misc,Charles Demuth Memorial Exhibition,,partial,Permanent Collection Charles Burchfield Charles Demuth Memorial Exhibition Charles Demuth Charles Garabedian Charles Ray Charles Schucker,False,
per,Charles Demuth,,partial,Permanent Collection Charles Burchfield Charles Demuth Memorial Exhibition Charles Demuth Charles Garabedian Charles Ray Charles Schucker,False,
per,Charles Garabedian,,partial,Permanent Collection Charles Burchfield Charles Demuth Memorial Exhibition Charles Demuth Charles Garabedian Charles Ray Charles Schucker,False,
per,Charles Ray,,partial,Permanent Collection Charles Burchfield Charles Demuth Memorial Exhibition Charles Demuth Charles Garabedian Charles Ray Charles Schucker,False,
per,Charles Schucker,,partial,Permanent Collection Charles Burchfield Charles Demuth Memorial Exhibition Charles Demuth Charles Garabedian Charles Ray Charles Schucker,False,
per,Charles Sheeler,exact,,Charles Sheeler,True,
per,Charles Sheeler,exact,,Charles Sheeler,True,
per,Charles Sheeler,exact,,Charles Sheeler,True,
org,Museum für Moderne Kunst,,partial,Museum,True,
org,Walker Art Center,,partial,RESTRICTED Correspondence-Walker Art Center Correspondence-Westermann,True,
org,WMAA,exact,,WMAA,True,
date,pre-20th century,exact,,pre-20th century,False,
per,LG,exact,,LG,False,
org,Met,exact,,Met,False,
misc,Life in America,,partial,America,False,
org,Corcoran,,partial,Corcoran Catalogue,False,
org,Whitney,exact,,Whitney,True,
date,August 1998,,partial,August 1998 Rotation,False,
org,Hirschl  Adler Gallery,,,,False,
per,Jim Shaw,,partial,Jim Shaw Drawings Correspondence,False,
org,Macmillan,,,,False,
per,Simon,,partial,Simon Checklists,True,
per,Nast,,partial,RESTRICTED Correspondence & Loan Agreements - Anastasi,False,
per,Greene,exact,,Greene,False,
per,De Rivera,exact,,De Rivera,False,
per,Mrs. Tucker,exact,,Mrs. Tucker,True,
per,Christensen,,,,False,
misc,A Panorama of Mormon Life,,,,False,
per,Chryssa,,partial,Memoranda : Chryssa Correspondence,False,
misc,Selected Prints and Drawings,,partial,Drawings,False,
date,1959-1962,,,,False,
per,Cindy Sherman,,partial,Cindy Sherman Claes Oldenburg Drawings,True,
per,Claes Oldenburg,,partial,Claes,False,
per,Claes Oldenburg,,partial,Claes,False,
date,1959-1977,exact,,1959-1977,False,
per,Claire Zeisler,,partial,Claire,False,
per,Neil Jenney,,partial,Jenney,False,
misc,Natural Rationalism,,partial,Natural,True,
date,1948,,,,False,
misc,A Year from the Collection,,partial,Collection,False,
date,1952,,partial,Collection Circa 1952 Collection,False,
per,Breuer,,partial,Context : Breuer,False,
org,Whitney,exact,,Whitney,True,
misc,An Anniversary Exhibition,,partial,Exhibition,False,
per,Gertrude Vanderbilt Whitney,,partial,Context : Gertrude Vanderbilt Whitney,False,
misc,Printmaker's Patron,,,,False,
per,Gertrude Vanderbilt Whitney,,partial,Context : Gertrude Vanderbilt Whitney,False,
misc,Printmaker's Patron,,,,False,
per,Joseph Cornell,,partial,Context : Joseph Cornell Cosmic Travels Collection,False,
misc,Cosmic Travels,,partial,Travel,False,
per,Paul Cadmus,,partial,Context : Paul Cadmus,False,
misc,The Sailor Trilogy,,,,False,
per,Paul Cadmus,,partial,Context : Paul Cadmus,False,
misc,The Sailor Trilogy,,,,False,
misc,Picassoid,,partial,Picassoid Collection,False,
per,Raphael Montanez Ortiz,,partial,Context : Raphael Montanez Ortiz,False,
misc,Early Destruction,exact,,Early Destruction,True,
date,1957-1966,,,,False,
misc,Rockwell Kent by Night,,partial,Rockwell Kent,False,
per,Rockwell Kent,exact,,Rockwell Kent,False,
per,Willem de Kooning,,partial,Willem,False,
misc,Door Cycle,,partial,Kooning 's Door Cycle Collector,False,
per,Willem de Kooning,,partial,Willem,False,
misc,Door Cycle,,partial,Kooning 's Door Cycle Collector,False,
org,Colorado Springs Fine Arts Center,,partial,Fine Arts,True,
date,"March 10-April 18,1976",exact,,"March 10-April 18,1976",False,
per,Reynolds,exact,,Reynolds,False,
loc,NYC,exact,,NYC,False,
per,Conrad Marca-Relli,,partial,Publicity Condition Conrad Marca-Relli Conservation,False,
per,Bruce Conner,exact,,Bruce Conner,True,
per,Bruce Conner,exact,,Bruce Conner,True,
per,"DeFeo, Jay",,partial,DeFeo,False,
misc,The Rose,,,,False,
per,"DeFeo, Jay",,partial,DeFeo,False,
misc,The Rose,,,,False,
org,WMAA,exact,,WMAA,True,
loc,Berlin,exact,,Berlin,False,
loc,Paris,exact,,Paris,True,
org,WMAA,exact,,WMAA,True,
loc,Berlin,exact,,Berlin,False,
loc,Paris,exact,,Paris,True,
misc,Contemporary American Ceramics,,partial,America,False,
misc,Contemporary American Prints and Drawings,,partial,America,False,
org,Whitney Museum of American Art,,partial,America,False,
misc,Contemporary American Sculpture and Sculptor's Drawings,,partial,America,False,
misc,1942 Annual of Sculpture,,,,False,
date,1942,,,,False,
misc,Between Two Wars,,partial,Between Two Wars\,False,
misc,Contemporary American Sculpture: Selection I,,partial,America,False,
misc,Contemporary American Sculpture: Selection II,,partial,America,False,
misc,Contemporary Black Artists in America,,partial,America,False,
loc,America,exact,,America,True,
org,Pennsylvania Academy of Fine Arts,,partial,Fine Arts,True,
org,Detroit Institution of Art,,partial,Detroit Institution of Art Continuing Show/Correspondence,True,
org,Pennsylvania Academy of Fine Arts,,partial,Fine Arts,True,
org,Whitney,exact,,Whitney,True,
org,Fine Arts,exact,,Fine Arts,True,
org,national Gallery,,partial,National Gallery of Art,True,
loc,San Francisco,,partial,Francis,False,
per,Arturo Herrera,,partial,RESTRICTED Corresondence - Arturo Herrera Correspondenc,False,
per,"Anastasi, William",,,,False,
per,"Antin, Eleanor",,,,False,
per,"Bochner, Mel",,,,False,
per,"Bourgeois, Louise",,,,False,
per,"Campus, Peter",,partial,Peter,False,
per,"Chalfont, Henry",,,,False,
per,Christo and Jeanne-Claude,,partial,Henry Correspondence & Loan Agreements - Christo and Jeanne-Claude Correspondence & Loan Agreements,False,
per,"Eisenman, Nicole",,partial,Eisenman,False,
per,"Frankenthaler, Helen",,partial,Frank,False,
per,"Hill, Gary",,partial,Gary,False,
per,"Holt, Nancy",,partial,Nancy,False,
per,"Johns, Jasper",,partial,Jasper,False,
per,"Kosuth, Robert",,partial,Robert,False,
per,"Kozloff, Joyce",,partial,Joyce,False,
per,"Kushner, Robert",,partial,Robert,False,
per,"Lewitt, Sol",,,,False,
per,"Marden, Brice",,partial,Brice,False,
per,"Oldenburg, Claes",,partial,Claes,False,
per,"Oursler, Tony",,partial,Tony,False,
per,"Paik, Nam June",,partial,June,False,
per,Pollock,,partial,RESTRICTED Correspondence & Loan Agreements - Pollock Lenders - General Correspondence & Loan Agreements - Pollock Lenders -- RESTRICTED Correspondence & Loan Agreements - Pollock Lenders Correspondence & Loan Agreements,False,
per,Pollock,,partial,RESTRICTED Correspondence & Loan Agreements - Pollock Lenders - General Correspondence & Loan Agreements - Pollock Lenders -- RESTRICTED Correspondence & Loan Agreements - Pollock Lenders Correspondence & Loan Agreements,False,
per,Pollock,,partial,RESTRICTED Correspondence & Loan Agreements - Pollock Lenders - General Correspondence & Loan Agreements - Pollock Lenders -- RESTRICTED Correspondence & Loan Agreements - Pollock Lenders Correspondence & Loan Agreements,False,
per,Pollock,,partial,RESTRICTED Correspondence & Loan Agreements - Pollock Lenders - General Correspondence & Loan Agreements - Pollock Lenders -- RESTRICTED Correspondence & Loan Agreements - Pollock Lenders Correspondence & Loan Agreements,False,
per,"Rauschenberg, Robert",,partial,Robert,False,
per,"Simmons, Gary",,partial,Gary,False,
per,"Simmons, Laurie",,partial,Laurie,False,
per,"Spero, Nancy",,partial,Nancy,False,
per,"Viola, Bill",,partial,Viola,False,
per,"Weiner, Lawrence",,partial,Lawrence,False,
org,Costopolous Foundation,,partial,Foundation,True,
org,Costopolous Foundation,,partial,Foundation,True,
per,"Steichen, Joanna",,partial,Joanna,False,
per,"Schrier, Sandy",,partial,Sandy,False,
misc,The Ballad of Sexual Dependency,,partial,Ballad of Sexual Dependency,False,
per,Alexander Calder,,partial,Memoranda : Alexander Calder Correspondence,False,
per,Alexander Calder,,partial,Memoranda : Alexander Calder Correspondence,False,
org,California Historical Society,,partial,Memoranda : California Historical Society Correspondence,True,
org,California Historical Society,,partial,Memoranda : California Historical Society Correspondence,True,
per,Chryssa,,partial,Memoranda : Chryssa Correspondence,False,
per,Chryssa,,partial,Memoranda : Chryssa Correspondence,False,
org,Exxon Corporation,,partial,Memoranda : Exxon Corporation Correspondence,True,
org,Exxon Corporation,,partial,Memoranda : Exxon Corporation Correspondence,True,
per,IBM,,partial,Memoranda : IBM Correspondence,False,
per,IBM,,partial,Memoranda : IBM Correspondence,False,
per,Norman Feder,,partial,Memoranda : Norman Feder,False,
per,Norman Feder,,partial,Memoranda : Norman Feder,False,
per,"Stein, Roger B.",,partial,Roger B,True,
per,"Stein, Roger B.",,partial,Roger B,True,
per,"Andre, Carl",,partial,Carl,False,
org,Whitney,exact,,Whitney,True,
per,Bry/O'Keefe,,partial,Whitney and Bry/O'Keefe,False,
date,"January 31, 1968",,partial,January 31,False,
date,"June 24, 1970",,partial,June,False,
org,Whitney,exact,,Whitney,True,
per,Bry/O'Keefe,,partial,Whitney and Bry/O'Keefe,False,
date,"June 26, 1970",,partial,June,False,
date,"August 20, 1971",,,,False,
org,Whitney,exact,,Whitney,True,
org,Smithsonian,,partial,RESTRICTED Correspondence-National Collection of Fine Arts Smithsonian Instution,True,
per,"Craven, wayne",,,,False,
per,"Craven, Wayne",,,,False,
org,Worcester Art Museum,,partial,Worcester Art Museum Correspondence,True,
org,City College,exact,,City College,True,
per,Walter Pach,,partial,Fund and Walter Pach,False,
per,Guston,,partial,Guston and Tworkov Correspondence,False,
per,Tworkov,,partial,Guston and Tworkov Correspondence,False,
per,Hofmann,,partial,Hofmann Correspondence,False,
org,Museum of Graphic Art,,partial,Museum of Graphic Art Correspondence,True,
per,Weber,,partial,Weber Correspondence – Nevelson,False,
per,"Nevelson, Louise",,partial,Nevelson,False,
per,"Bloemink, Barbara",,partial,Barbara,False,
per,"Bloemink, Barbara",,partial,Barbara,False,
per,Carpenter,exact,,Carpenter,False,
per,Coates,exact,,Coates,False,
misc,Dollhouses,exact,,Dollhouses,False,
misc,Dollhouses,exact,,Dollhouses,False,
per,Jim Shaw,,partial,Jim Shaw Drawings Correspondence,False,
per,Jim Shaw,,partial,Jim Shaw Drawings Correspondence,False,
per,"Frank, Robert",,partial,Frank,False,
misc,Garbage Drawings,exact,,Garbage Drawings,False,
misc,Garbage Drawings,exact,,Garbage Drawings,False,
per,"Goldin, Nan",,partial,Goldin,False,
per,"Jenney, Neil",,partial,Jenney,False,
per,Jim Shaw,,partial,Jim Shaw Drawings Correspondence,False,
per,Jim Shaw,,partial,Jim Shaw Drawings Correspondence,False,
per,Kienholz,exact,,Kienholz,False,
per,M. Knoedler,,partial,M. Knoedler Company,True,
per,"Marcus, Greil",,partial,Marcus,False,
per,"Myers, Scott",,partial,Scott,False,
org,National Gallery of Art,exact,,National Gallery of Art,True,
loc,"Washington, D.C.",,partial,Washington,True,
org,National Gallery of Art,exact,,National Gallery of Art,True,
loc,"Washington, D.C.",,partial,Washington,True,
per,"Naumann, Francis",,partial,Francis,False,
per,"Naumann, Francis",,partial,Francis,False,
per,"Nevelson, Maria",,partial,Maria,False,
per,"Nevelson, Maria",,partial,Maria,False,
per,"Norton, Peter",,partial,Peter,False,
per,"Pandiscio, Richard",,partial,Richard,False,
per,"Papa, Anthony",,partial,Anthony,False,
per,"Stella, Joseph",,partial,Stella,False,
org,The Andy Warhol Museum,,partial,Andy Warhol Museum,True,
org,The Andy Warhol Museum,,partial,Andy Warhol Museum,True,
org,The Keith Haring Foundation,,partial,Keith Haring Foundation,True,
org,The Keith Haring Foundation,,partial,Keith Haring Foundation,True,
org,The Menil Collection,,partial,Menil Collection,True,
org,The Menil Collection,,partial,Menil Collection,True,
misc,The Parents Wedding Photos,,partial,Wedding Photos,False,
org,The Shafrazi Gallery,,,,False,
org,Venturi and Rauch,,partial,Venturi and Rauch Correspondence,True,
org,Venturi and Rauch,,partial,Venturi and Rauch Correspondence,True,
misc,Arkansas,,,,False,
per,Frank Gillette,exact,,Frank Gillette,True,
misc,Laughing Boy,,,,False,
org,American Can Company,,partial,RESTRICTED Correspondence-American Can Company Correspondence-Artists,True,
org,American Can Company,,partial,RESTRICTED Correspondence-American Can Company Correspondence-Artists,True,
org,BMW,,partial,RESTRICTED Correspondence-Artists Correspondence-BMW,True,
org,BMW,,partial,RESTRICTED Correspondence-Artists Correspondence-BMW,True,
org,Braniff International,,,,False,
per,"Calder, Alexander",,partial,Calder,False,
per,"Calder, Alexander",,partial,Calder,False,
org,Champion International Corporation,,partial,Correspondence-Champion International Corporation -- RESTRICTED Correspondence-Champion International Corporation Correspondence-Claus Oldenburg,True,
org,Champion International Corporation,,partial,Correspondence-Champion International Corporation -- RESTRICTED Correspondence-Champion International Corporation Correspondence-Claus Oldenburg,True,
per,Claus Oldenburg,,partial,Correspondence-Champion International Corporation -- RESTRICTED Correspondence-Champion International Corporation Correspondence-Claus Oldenburg,False,
per,"Crichton, Michael",,partial,Michael,False,
per,"Johns, Jasper",,partial,Jasper,False,
org,Des Moines Art Center,,partial,RESTRICTED Correspondence-Des Moines Art Center,True,
per,Duane Hanson,,partial,RESTRICTED Correspondence-Duane Hanson,False,
per,"Hayes, Peggy Calder",,partial,Peggy Calder,True,
per,"Hayes, Peggy Calder",,partial,Peggy Calder,True,
per,Helen Lundberg Feitelson,,partial,Peggy Calder Correspondence-Helen Lundberg Feitelson,False,
per,Joan Adams Mondale,,,,False,
org,Joseph E. Seagram  Sons Inc.,,partial,Inc.,True,
org,Joseph E. Seagram  Sons Inc.,,partial,Inc.,True,
per,Lipman,,partial,RESTRICTED Correspondence-Lenders Correspondence-Lipman,False,
per,Lloyd Goodrich,exact,,Lloyd Goodrich,True,
loc,Los Angeles County Museum of Art,exact,,Los Angeles County Museum of Art,False,
per,Louise Nevelson,,partial,Nevelson,False,
org,M.H. deYoung Memorial Museum,,partial,deYoung Memorial Museum,True,
org,M.H. deYoung Memorial Museum,,partial,deYoung Memorial Museum,True,
per,"Mulnix, Nancy",,partial,Nancy,False,
per,Myron Stout,,partial,RESTRICTED Correspondence-Myron Stout,False,
org,National Collection of Fine Arts Smithsonian Institution,,partial,Fine Arts,True,
loc,Washington DC,exact,,Washington DC,False,
org,National Collection of Fine Arts Smithsonian Institution,,partial,Fine Arts,True,
loc,Washington DC,exact,,Washington DC,False,
per,Richard Estes,,partial,Richard,False,
org,"Sears, Roebuck and Co.",,,,False,
org,"Sears, Roebuck and Co.",,,,False,
org,Walker Art Center,,partial,RESTRICTED Correspondence-Walker Art Center Correspondence-Westermann,True,
org,Walker Art Center,,partial,RESTRICTED Correspondence-Walker Art Center Correspondence-Westermann,True,
per,"Westermann, H.C.",,,,False,
per,John and Helen Sloan,,partial,Loan,False,
per,"Kutterman, Udo",,,,False,
misc,Parc Rosenberg,,partial,Parc Rosenberg\,False,
org,Akademie der Kunste,,partial,Kunste,True,
org,Akademie der Kunste,,partial,Kunste,True,
per,"Andre, Carl",,partial,Carl,False,
per,"Avery, Sally",,,,False,
org,Bern Kunsthalle,exact,,Bern Kunsthalle,False,
org,Bern Kunsthalle,exact,,Bern Kunsthalle,False,
per,"Campbell, Larry",,partial,Campbell,False,
org,Crawford Family  Estate,,partial,Family,True,
per,"Eiseman, Alvord L.",,partial,Alvord L.,True,
per,Feig  Taubman,,,,False,
per,"Frackman, Noel",,partial,Noel,False,
per,"Frey, Viola",,partial,Frey,False,
per,"Frey, Viola",,partial,Frey,False,
per,"Goodman, Cynthia",,partial,Goodman,False,
per,"Goodman, Cynthia",,partial,Goodman,False,
per,"Grooms, Red",,,,False,
per,"Hills, Patricia",,partial,Patricia,False,
per,"Hills, Patricia",,partial,Patricia,False,
per,Jim Roche,exact,,Jim Roche,True,
per,Jim Roche,exact,,Jim Roche,True,
per,"Judd, Donald",,partial,Donald,False,
per,"Kaprow, Allan",,partial,Allan,False,
per,"Kelly, Ellsworth",,partial,Ellsworth,False,
org,Los Angeles County Museum of Art,exact,,Los Angeles County Museum of Art,True,
org,Los Angeles County Museum of Art,exact,,Los Angeles County Museum of Art,True,
per,"Mount, Charles Merrill",,partial,Charles Merrill,True,
org,"Museum of Art, Carnegie Institute",,partial,Carnegie Institute,False,
org,Museum of Fine Arts,,partial,Fine Arts,True,
loc,Boston,exact,,Boston,True,
org,Museum of Fine Arts,,partial,Fine Arts,True,
loc,Boston,exact,,Boston,True,
org,"Musée national d'art moderne, Centre Georges Pompidou",,partial,Centre Georges Pompidou,False,
org,"Musée national d'art moderne, Centre Georges Pompidou",,partial,Centre Georges Pompidou,False,
per,"Ono, Yoko",,partial,Yoko,False,
per,Patricia Hills,,partial,RESTRICTED Correspondence : Patricia Hills Correspondence : Philadelphia Museum of Art,False,
per,Patricia Hills,,partial,RESTRICTED Correspondence : Patricia Hills Correspondence : Philadelphia Museum of Art,False,
org,Philadelphia Museum of Art,,partial,RESTRICTED Correspondence : Philadelphia Museum of Art Correspondence,True,
org,Philadelphia Museum of Art,,partial,RESTRICTED Correspondence : Philadelphia Museum of Art Correspondence,True,
per,"Pulitzer, Emily",,partial,Emily,False,
org,Quay Gallery,exact,,Quay Gallery,False,
per,"Schneeman, Carolee",,partial,Carolee,False,
per,"Shapiro, Joel",,partial,Joel,False,
per,"Sprigg, June",,partial,June,False,
per,"Sprigg, June",,partial,June,False,
org,Storrs-Booz family,,partial,Family,True,
org,Städelsches Kunstinstitut und Städische Galerie,,,,False,
org,Städelsches Kunstinstitut und Städische Galerie,,,,False,
org,The Asahi Shimbun,,,,False,
loc,Japan,exact,,Japan,True,
org,The Asahi Shimbun,,,,False,
loc,Japan,exact,,Japan,True,
org,Warner Communications,exact,,Warner Communications,True,
org,"Xavier Fourcade, Inc.",,partial,Inc.,True,
org,"Xavier Fourcade, Inc.",,partial,Inc.,True,
per,"Zeisler, Claire",,partial,Claire,False,
per,Pinchas Cohen Gan,,partial,RESTRICTED Corrrespondence-Pinchas Cohen Gan,False,
org,"Museum of Art, Carnegie Institute",,partial,Carnegie Institute,False,
misc,"Cotton Puffs, Q-Tips, Smoke and Mirrors",,partial,Smoke,False,
per,Ed Ruscha,,,,False,
per,Craig Kauffman,,partial,RESTRICTED Craig Kauffman : Wall Reliefs,False,
misc,Craig Kauffman: Wall Reliefs from the Late 1960s,,partial,Late,True,
date,1960s,,partial,1960s Crate List Critique,False,
per,L.G.,,,,False,
per,H. More,exact,,H. More,True,
per,L. Goodrich,,partial,L. Goodrich Critique/Lloyd Goodrich,True,
per,Lloyd Goodrich,exact,,Lloyd Goodrich,True,
per,Cy Twombly,,,,False,
misc,"Cy Twombly: Paintings and Drawings, 1954-1977",,partial,Drawings,False,
date,1954-1977,,,,False,
