type,value,exactMatch,partialMatch,matchValue,typeMatch,note
per,Bloom,,,,False,
per,Bloom,,,,False,
per,Gail Scott,,,,False,
per,James Speyer,,,,False,
per,Stanley Johnson,,,,False,
org,Voice of America,,,,False,
per,Leo Steinberg,,,,False,
per,Levine,,,,False,
org,ICA,,partial,Publication,False,
per,Levine,,,,False,
loc,Lichtenstein,,,,False,
misc,Calder's Universe,,,,False,
per,Jean Lipman,,,,False,
misc,Calder's Universe,,,,False,
per,Jean Lipman,,,,False,
org,"Harry N. Abrams, Inc.",,,,False,
per,Harry N. Abrams,,,,False,
org,European institutions,,,,False,
org,European institutions,,,,False,
per,Richard Marshall,,,,False,
per,Robert Rosenblum,,,,False,
per,Robert Rosenblum,,,,False,
per,Henry Allan Moe,,,,False,
per,Diller,,,,False,
per,Diller,,,,False,
misc,Beat Culture: Road Show,,partial,Show,False,
date,16 May 1996,,,,False,
per,Charles Burchfield,,,,False,
per,Charles Burchfield,,,,False,
per,Charles Demuth,,,,False,
misc,Charles Demuth Memorial Exhibition,,partial,Exhibition,False,
per,Charles Demuth,,,,False,
per,Charles Garabedian,,,,False,
per,Charles Ray,,,,False,
per,Charles Schucker,,,,False,
per,Charles Sheeler,,,,False,
per,Charles Sheeler,,,,False,
per,Charles Sheeler,,,,False,
org,Museum für Moderne Kunst,,,,False,
org,Walker Art Center,,,,False,
org,WMAA,,,,False,
date,pre-20th century,,,,False,
per,LG,,,,False,
org,Met,,,,False,
misc,Life in America,,,,False,
org,Corcoran,,,,False,
org,Whitney,,,,False,
date,August 1998,,,,False,
org,Hirschl  Adler Gallery,,,,False,
per,Jim Shaw,,,,False,
org,Macmillan,,,,False,
per,Simon,,,,False,
per,Nast,,,,False,
per,Greene,,partial,Notes Greene,False,
per,De Rivera,exact,,De Rivera,False,
per,Mrs. Tucker,,,,False,
per,Christensen,,,,False,
misc,A Panorama of Mormon Life,,,,False,
per,Chryssa,,,,False,
misc,Selected Prints and Drawings,,partial,Drawings,False,
date,1959-1962,,,,False,
per,Cindy Sherman,,,,False,
per,Claes Oldenburg,,,,False,
per,Claes Oldenburg,,,,False,
date,1959-1977,,,,False,
per,Claire Zeisler,,,,False,
per,Neil Jenney,,,,False,
misc,Natural Rationalism,,,,False,
date,1948,,,,False,
misc,A Year from the Collection,,,,False,
date,1952,,,,False,
per,Breuer,,,,False,
org,Whitney,,,,False,
misc,An Anniversary Exhibition,,partial,Exhibition,False,
per,Gertrude Vanderbilt Whitney,,,,False,
misc,Printmaker's Patron,,,,False,
per,Gertrude Vanderbilt Whitney,,,,False,
misc,Printmaker's Patron,,,,False,
per,Joseph Cornell,,,,False,
misc,Cosmic Travels,,,,False,
per,Paul Cadmus,,,,False,
misc,The Sailor Trilogy,,,,False,
per,Paul Cadmus,,,,False,
misc,The Sailor Trilogy,,,,False,
misc,Picassoid,,,,False,
per,Raphael Montanez Ortiz,,,,False,
misc,Early Destruction,,,,False,
date,1957-1966,,,,False,
misc,Rockwell Kent by Night,,,,False,
per,Rockwell Kent,,,,False,
per,Willem de Kooning,,,,False,
misc,Door Cycle,,,,False,
per,Willem de Kooning,,,,False,
misc,Door Cycle,,,,False,
org,Colorado Springs Fine Arts Center,,,,False,
date,"March 10-April 18,1976",,,,False,
per,Reynolds,,,,False,
loc,NYC,,,,False,
per,Conrad Marca-Relli,,,,False,
per,Bruce Conner,,,,False,
per,Bruce Conner,,,,False,
per,"DeFeo, Jay",,,,False,
misc,The Rose,,,,False,
per,"DeFeo, Jay",,,,False,
misc,The Rose,,,,False,
org,WMAA,,,,False,
loc,Berlin,,,,False,
loc,Paris,,,,False,
org,WMAA,,,,False,
loc,Berlin,,,,False,
loc,Paris,,,,False,
misc,Contemporary American Ceramics,,,,False,
misc,Contemporary American Prints and Drawings,,partial,Drawings,False,
org,Whitney Museum of American Art,,,,False,
misc,Contemporary American Sculpture and Sculptor's Drawings,,partial,Drawings,False,
misc,1942 Annual of Sculpture,,,,False,
date,1942,,,,False,
misc,Between Two Wars,,,,False,
misc,Contemporary American Sculpture: Selection I,,,,False,
misc,Contemporary American Sculpture: Selection II,,,,False,
misc,Contemporary Black Artists in America,,,,False,
loc,America,,,,False,
org,Pennsylvania Academy of Fine Arts,,,,False,
org,Detroit Institution of Art,,,,False,
org,Pennsylvania Academy of Fine Arts,,,,False,
org,Whitney,,,,False,
org,Fine Arts,,,,False,
org,national Gallery,exact,,National Gallery,False,
loc,San Francisco,,,,False,
per,Arturo Herrera,,,,False,
per,"Anastasi, William",,,,False,
per,"Antin, Eleanor",,,,False,
per,"Bochner, Mel",,,,False,
per,"Bourgeois, Louise",,,,False,
per,"Campus, Peter",,,,False,
per,"Chalfont, Henry",,,,False,
per,Christo and Jeanne-Claude,,,,False,
per,"Eisenman, Nicole",,,,False,
per,"Frankenthaler, Helen",,,,False,
per,"Hill, Gary",,,,False,
per,"Holt, Nancy",,,,False,
per,"Johns, Jasper",,,,False,
per,"Kosuth, Robert",,,,False,
per,"Kozloff, Joyce",,,,False,
per,"Kushner, Robert",,,,False,
per,"Lewitt, Sol",,,,False,
per,"Marden, Brice",,,,False,
per,"Oldenburg, Claes",,,,False,
per,"Oursler, Tony",,,,False,
per,"Paik, Nam June",,,,False,
per,Pollock,,,,False,
per,Pollock,,,,False,
per,Pollock,,,,False,
per,Pollock,,,,False,
per,"Rauschenberg, Robert",,,,False,
per,"Simmons, Gary",,,,False,
per,"Simmons, Laurie",,,,False,
per,"Spero, Nancy",,,,False,
per,"Viola, Bill",,,,False,
per,"Weiner, Lawrence",,,,False,
org,Costopolous Foundation,,,,False,
org,Costopolous Foundation,,,,False,
per,"Steichen, Joanna",,,,False,
per,"Schrier, Sandy",,,,False,
misc,The Ballad of Sexual Dependency,,,,False,
per,Alexander Calder,,,,False,
per,Alexander Calder,,,,False,
org,California Historical Society,,,,False,
org,California Historical Society,,,,False,
per,Chryssa,,,,False,
per,Chryssa,,,,False,
org,Exxon Corporation,,,,False,
org,Exxon Corporation,,,,False,
per,IBM,,,,False,
per,IBM,,,,False,
per,Norman Feder,,,,False,
per,Norman Feder,,,,False,
per,"Stein, Roger B.",,,,False,
per,"Stein, Roger B.",,,,False,
per,"Andre, Carl",,,,False,
org,Whitney,,,,False,
per,Bry/O'Keefe,,,,False,
date,"January 31, 1968",,,,False,
date,"June 24, 1970",,,,False,
org,Whitney,,,,False,
per,Bry/O'Keefe,,,,False,
date,"June 26, 1970",,,,False,
date,"August 20, 1971",,,,False,
org,Whitney,,,,False,
org,Smithsonian,,,,False,
per,"Craven, wayne",,,,False,
per,"Craven, Wayne",,,,False,
org,Worcester Art Museum,,,,False,
org,City College,,,,False,
per,Walter Pach,,,,False,
per,Guston,,,,False,
per,Tworkov,,,,False,
per,Hofmann,,,,False,
org,Museum of Graphic Art,,,,False,
per,Weber,,,,False,
per,"Nevelson, Louise",,,,False,
per,"Bloemink, Barbara",,,,False,
per,"Bloemink, Barbara",,,,False,
per,Carpenter,,,,False,
per,Coates,,,,False,
misc,Dollhouses,,,,False,
misc,Dollhouses,,,,False,
per,Jim Shaw,,,,False,
per,Jim Shaw,,,,False,
per,"Frank, Robert",,,,False,
misc,Garbage Drawings,,partial,Drawings,False,
misc,Garbage Drawings,,partial,Drawings,False,
per,"Goldin, Nan",,,,False,
per,"Jenney, Neil",,,,False,
per,Jim Shaw,,,,False,
per,Jim Shaw,,,,False,
per,Kienholz,,,,False,
per,M. Knoedler,,,,False,
per,"Marcus, Greil",,,,False,
per,"Myers, Scott",,,,False,
org,National Gallery of Art,,partial,National Gallery,False,
loc,"Washington, D.C.",,,,False,
org,National Gallery of Art,,partial,National Gallery,False,
loc,"Washington, D.C.",,,,False,
per,"Naumann, Francis",,,,False,
per,"Naumann, Francis",,,,False,
per,"Nevelson, Maria",,,,False,
per,"Nevelson, Maria",,,,False,
per,"Norton, Peter",,,,False,
per,"Pandiscio, Richard",,,,False,
per,"Papa, Anthony",,partial,Anthony,False,
per,"Stella, Joseph",,,,False,
org,The Andy Warhol Museum,,,,False,
org,The Andy Warhol Museum,,,,False,
org,The Keith Haring Foundation,,,,False,
org,The Keith Haring Foundation,,,,False,
org,The Menil Collection,,,,False,
org,The Menil Collection,,,,False,
misc,The Parents Wedding Photos,,,,False,
org,The Shafrazi Gallery,,,,False,
org,Venturi and Rauch,,,,False,
org,Venturi and Rauch,,,,False,
misc,Arkansas,,,,False,
per,Frank Gillette,,,,False,
misc,Laughing Boy,,,,False,
org,American Can Company,,,,False,
org,American Can Company,,,,False,
org,BMW,,,,False,
org,BMW,,,,False,
org,Braniff International,,,,False,
per,"Calder, Alexander",,,,False,
per,"Calder, Alexander",,,,False,
org,Champion International Corporation,,,,False,
org,Champion International Corporation,,,,False,
per,Claus Oldenburg,,,,False,
per,"Crichton, Michael",,,,False,
per,"Johns, Jasper",,,,False,
org,Des Moines Art Center,,,,False,
per,Duane Hanson,,,,False,
per,"Hayes, Peggy Calder",,,,False,
per,"Hayes, Peggy Calder",,,,False,
per,Helen Lundberg Feitelson,,,,False,
per,Joan Adams Mondale,,partial,Correspondence Joan Adams Mondale,False,
org,Joseph E. Seagram  Sons Inc.,,partial,Sons,False,
org,Joseph E. Seagram  Sons Inc.,,partial,Sons,False,
per,Lipman,,,,False,
per,Lloyd Goodrich,,partial,Lloyd,False,
loc,Los Angeles County Museum of Art,,,,False,
per,Louise Nevelson,,,,False,
org,M.H. deYoung Memorial Museum,,,,False,
org,M.H. deYoung Memorial Museum,,,,False,
per,"Mulnix, Nancy",,,,False,
per,Myron Stout,,,,False,
org,National Collection of Fine Arts Smithsonian Institution,,,,False,
loc,Washington DC,,,,False,
org,National Collection of Fine Arts Smithsonian Institution,,,,False,
loc,Washington DC,,,,False,
per,Richard Estes,,,,False,
org,"Sears, Roebuck and Co.",,,,False,
org,"Sears, Roebuck and Co.",,,,False,
org,Walker Art Center,,,,False,
org,Walker Art Center,,,,False,
per,"Westermann, H.C.",,,,False,
per,John and Helen Sloan,,,,False,
per,"Kutterman, Udo",,,,False,
misc,Parc Rosenberg,,,,False,
org,Akademie der Kunste,,,,False,
org,Akademie der Kunste,,,,False,
per,"Andre, Carl",,,,False,
per,"Avery, Sally",,,,False,
org,Bern Kunsthalle,,,,False,
org,Bern Kunsthalle,,,,False,
per,"Campbell, Larry",,,,False,
org,Crawford Family  Estate,,,,False,
per,"Eiseman, Alvord L.",,partial,Alvord L,False,
per,Feig  Taubman,,,,False,
per,"Frackman, Noel",,,,False,
per,"Frey, Viola",,,,False,
per,"Frey, Viola",,,,False,
per,"Goodman, Cynthia",,,,False,
per,"Goodman, Cynthia",,,,False,
per,"Grooms, Red",,,,False,
per,"Hills, Patricia",,,,False,
per,"Hills, Patricia",,,,False,
per,Jim Roche,,,,False,
per,Jim Roche,,,,False,
per,"Judd, Donald",,,,False,
per,"Kaprow, Allan",,,,False,
per,"Kelly, Ellsworth",,,,False,
org,Los Angeles County Museum of Art,,,,False,
org,Los Angeles County Museum of Art,,,,False,
per,"Mount, Charles Merrill",,,,False,
org,"Museum of Art, Carnegie Institute",,,,False,
org,Museum of Fine Arts,,,,False,
loc,Boston,,partial,MFA Boston,False,
org,Museum of Fine Arts,,,,False,
loc,Boston,,partial,MFA Boston,False,
org,"Musée national d'art moderne, Centre Georges Pompidou",,,,False,
org,"Musée national d'art moderne, Centre Georges Pompidou",,,,False,
per,"Ono, Yoko",,,,False,
per,Patricia Hills,,,,False,
per,Patricia Hills,,,,False,
org,Philadelphia Museum of Art,,,,False,
org,Philadelphia Museum of Art,,,,False,
per,"Pulitzer, Emily",,,,False,
org,Quay Gallery,,,,False,
per,"Schneeman, Carolee",,,,False,
per,"Shapiro, Joel",,,,False,
per,"Sprigg, June",,,,False,
per,"Sprigg, June",,,,False,
org,Storrs-Booz family,,,,False,
org,Städelsches Kunstinstitut und Städische Galerie,,,,False,
org,Städelsches Kunstinstitut und Städische Galerie,,,,False,
org,The Asahi Shimbun,,partial,Shimbun,False,
loc,Japan,,,,False,
org,The Asahi Shimbun,,partial,Shimbun,False,
loc,Japan,,,,False,
org,Warner Communications,,,,False,
org,"Xavier Fourcade, Inc.",,,,False,
org,"Xavier Fourcade, Inc.",,,,False,
per,"Zeisler, Claire",,,,False,
per,Pinchas Cohen Gan,,,,False,
org,"Museum of Art, Carnegie Institute",,,,False,
misc,"Cotton Puffs, Q-Tips, Smoke and Mirrors",,partial,Mirrors,False,
per,Ed Ruscha,exact,,Ed Ruscha,False,
per,Craig Kauffman,,,,False,
misc,Craig Kauffman: Wall Reliefs from the Late 1960s,,,,False,
date,1960s,,,,False,
per,L.G.,,,,False,
per,H. More,,,,False,
per,L. Goodrich,,,,False,
per,Lloyd Goodrich,,partial,Lloyd,False,
per,Cy Twombly,,,,False,
misc,"Cy Twombly: Paintings and Drawings, 1954-1977",,partial,Drawings,False,
date,1954-1977,,,,False,
